cost,cost_source,input_tokens,model,num_retries,output_tokens,run_id,runtime_s,success,timestamp,task
0.009905,provider,1525,gpt_5_5_parser,1,76,p4__V1,2.0089160410000204,True,1783558605.6464798,vortex_open_detection_free_parser
0.0101,provider,1522,gpt_5_5_parser,1,83,p4__V1,2.0486955000001217,True,1783558605.688137,vortex_open_detection_free_parser
0.010165,provider,1517,gpt_5_5_parser,1,86,p4__V1,2.2517611249998026,True,1783558605.889877,vortex_open_detection_free_parser
0.009755,provider,1507,gpt_5_5_parser,1,74,p4__V1,2.2871030409999094,True,1783558605.9238012,vortex_open_detection_free_parser
0.003965,provider,1507,gpt_5_5_parser,1,73,p4__V1,2.3777061250000315,True,1783558606.021014,vortex_open_detection_free_parser
0.0099,provider,1518,gpt_5_5_parser,1,77,p4__V1,2.536420625000119,True,1783558606.1784608,vortex_open_detection_free_parser
0.009855,provider,1527,gpt_5_5_parser,1,74,p4__V1,1.984228875000099,True,1783558607.361046,vortex_open_detection_free_parser
0.00999,provider,1548,gpt_5_5_parser,1,75,p4__V1,3.529400874999965,True,1783558609.160235,vortex_open_detection_free_parser
0.012836,provider,2572,gemini_3_1_pro,1,641,p4__V1,7.843624833000035,True,1783558406.1168902,vortex_open_detection_free
0.015092,provider,2572,gemini_3_1_pro,1,829,p4__V1,9.940107708000028,True,1783558408.186164,vortex_open_detection_free
0.017624,provider,2572,gemini_3_1_pro,1,1040,p4__V1,10.424310415999912,True,1783558408.690562,vortex_open_detection_free
0.017276,provider,2572,gemini_3_1_pro,1,1011,p4__V1,11.578884000000016,True,1783558409.829205,vortex_open_detection_free
0.020768,provider,2572,gemini_3_1_pro,1,1302,p4__V1,12.160603999999921,True,1783558410.441609,vortex_open_detection_free
0.021488,provider,2572,gemini_3_1_pro,1,1362,p4__V1,14.151018291000014,True,1783558412.420033,vortex_open_detection_free
0.0143,provider,2572,gemini_3_1_pro,1,763,p4__V1,9.138507125000046,True,1783558415.28644,vortex_open_detection_free
0.014564,provider,2572,gemini_3_1_pro,1,785,p4__V1,7.934461374999955,True,1783558416.142147,vortex_open_detection_free
0.0379,provider,5144,gemini_3_1_pro,2,2301,p4__V1,8.995294875000013,True,1783558422.2232451,vortex_open_detection_free
0.058788,provider,7716,gemini_3_1_pro,3,3613,p4__V1,9.96456691600008,True,1783558438.764436,vortex_open_detection_free
0.05704,provider,10273,claude_opus_4_8,1,227,p4__V1,5.43633562499997,True,1783558389.1133912,vortex_open_detection_free
0.05824,provider,10273,claude_opus_4_8,1,275,p4__V1,6.535606459000064,True,1783558390.1875882,vortex_open_detection_free
0.058165,provider,10273,claude_opus_4_8,1,272,p4__V1,6.547515583999939,True,1783558390.2094421,vortex_open_detection_free
0.05729,provider,10273,claude_opus_4_8,1,237,p4__V1,6.7586344160000635,True,1783558390.430589,vortex_open_detection_free
0.058965,provider,10273,claude_opus_4_8,1,304,p4__V1,7.6569027090000645,True,1783558391.340898,vortex_open_detection_free
0.05874,provider,10273,claude_opus_4_8,1,295,p4__V1,7.881091458000014,True,1783558391.5496309,vortex_open_detection_free
0.05999,provider,10273,claude_opus_4_8,1,345,p4__V1,8.53055412499998,True,1783558392.179944,vortex_open_detection_free
0.05789,provider,10273,claude_opus_4_8,1,261,p4__V1,10.458403332999978,True,1783558394.148986,vortex_open_detection_free
0.05969,provider,10273,claude_opus_4_8,1,333,p4__V1,7.630235042000095,True,1783558396.7768068,vortex_open_detection_free
0.059415,provider,10273,claude_opus_4_8,1,322,p4__V1,8.002092584000025,True,1783558398.213033,vortex_open_detection_free
0.000685633,provider,5444,qwen3_vl,1,107,p4__V1,2.4340661249999584,True,1783558380.832472,vortex_open_detection_free
0.000690638,provider,5444,qwen3_vl,1,118,p4__V1,2.6532651249999617,True,1783558381.058817,vortex_open_detection_free
0.000695643,provider,5444,qwen3_vl,1,129,p4__V1,2.7731913749998967,True,1783558381.160498,vortex_open_detection_free
0.000694278,provider,5444,qwen3_vl,1,126,p4__V1,2.9470377500000495,True,1783558381.355787,vortex_open_detection_free
0.000692458,provider,5444,qwen3_vl,1,122,p4__V1,3.1600771250000435,True,1783558381.5468311,vortex_open_detection_free
0.000692458,provider,5444,qwen3_vl,1,122,p4__V1,3.191166040999974,True,1783558381.6050718,vortex_open_detection_free
0.000690638,provider,5444,qwen3_vl,1,118,p4__V1,1.8304713339999807,True,1783558382.910343,vortex_open_detection_free
0.000685633,provider,5444,qwen3_vl,1,107,p4__V1,2.0603021249999074,True,1783558382.9243379,vortex_open_detection_free
0.000695188,provider,5444,qwen3_vl,1,128,p4__V1,4.937605916000052,True,1783558383.366553,vortex_open_detection_free
0.00260445,provider,20460,qwen3_vl,1,147,p4__V1,5.193925541999988,True,1783558383.6154702,vortex_open_detection_free
0.00655,provider,956,gpt_5_5_parser,1,59,p5__V1,1.7277812909999284,True,1783558736.3416371,vortex_open_detection_strict_parser
0.00674,provider,958,gpt_5_5_parser,1,65,p5__V1,1.7298662079999758,True,1783558736.3465521,vortex_open_detection_strict_parser
0.00674,provider,958,gpt_5_5_parser,1,65,p5__V1,1.7713992079998206,True,1783558736.379256,vortex_open_detection_strict_parser
0.00674,provider,958,gpt_5_5_parser,1,65,p5__V1,1.7752882079998926,True,1783558736.386144,vortex_open_detection_strict_parser
0.00692,provider,958,gpt_5_5_parser,1,71,p5__V1,2.1429760830001214,True,1783558736.7515829,vortex_open_detection_strict_parser
0.00674,provider,958,gpt_5_5_parser,1,65,p5__V1,2.141769750000094,True,1783558736.755188,vortex_open_detection_strict_parser
0.00773,provider,958,gpt_5_5_parser,1,98,p5__V1,2.9581788340001367,True,1783558737.569314,vortex_open_detection_strict_parser
0.00655,provider,956,gpt_5_5_parser,1,59,p5__V1,3.680408916000033,True,1783558738.2946959,vortex_open_detection_strict_parser
0.00674,provider,958,gpt_5_5_parser,1,65,p5__V1,1.9492240409999795,True,1783558738.2993448,vortex_open_detection_strict_parser
0.01445,provider,964,gpt_5_5_parser,1,321,p5__V1,7.261479624999993,True,1783558743.612312,vortex_open_detection_strict_parser
0.00655,provider,956,gpt_5_5_parser,1,59,p5__V1,1.9814981250001438,True,1783558716.932868,vortex_open_detection_strict_parser
0.0087,provider,966,gpt_5_5_parser,1,129,p5__V1,2.333483749999914,True,1783558717.282919,vortex_open_detection_strict_parser
0.00754,provider,956,gpt_5_5_parser,1,92,p5__V1,3.215918790999922,True,1783558718.164215,vortex_open_detection_strict_parser
0.00864,provider,966,gpt_5_5_parser,1,127,p5__V1,3.470501000000013,True,1783558718.424041,vortex_open_detection_strict_parser
0.00729,provider,966,gpt_5_5_parser,1,82,p5__V1,1.6607957920000445,True,1783558718.949754,vortex_open_detection_strict_parser
0.012835,provider,965,gpt_5_5_parser,1,267,p5__V1,5.278987874999984,True,1783558720.230637,vortex_open_detection_strict_parser
0.01857,provider,966,gpt_5_5_parser,1,458,p5__V1,6.744761084000174,True,1783558721.697999,vortex_open_detection_strict_parser
0.01725,provider,972,gpt_5_5_parser,1,413,p5__V1,6.838450082999998,True,1783558721.790723,vortex_open_detection_strict_parser
0.01566,provider,966,gpt_5_5_parser,1,361,p5__V1,7.462799292,True,1783558722.413356,vortex_open_detection_strict_parser
0.01626,provider,966,gpt_5_5_parser,1,381,p5__V1,17.66223462500011,True,1783558734.6007712,vortex_open_detection_strict_parser
0.00655,provider,956,gpt_5_5_parser,1,59,p5__V1,1.7205628750000415,True,1783558711.3573802,vortex_open_detection_strict_parser
0.00655,provider,956,gpt_5_5_parser,1,59,p5__V1,1.7263689580001937,True,1783558711.362693,vortex_open_detection_strict_parser
0.00655,provider,956,gpt_5_5_parser,1,59,p5__V1,1.7258866659999512,True,1783558711.3637671,vortex_open_detection_strict_parser
0.00655,provider,956,gpt_5_5_parser,1,59,p5__V1,1.738127249999934,True,1783558711.367788,vortex_open_detection_strict_parser
0.00655,provider,956,gpt_5_5_parser,1,59,p5__V1,1.7486830420000388,True,1783558711.380215,vortex_open_detection_strict_parser
0.00655,provider,956,gpt_5_5_parser,1,59,p5__V1,1.9706818749998547,True,1783558711.608263,vortex_open_detection_strict_parser
0.00655,provider,956,gpt_5_5_parser,1,59,p5__V1,3.360250707999967,True,1783558712.993047,vortex_open_detection_strict_parser
0.00655,provider,956,gpt_5_5_parser,1,59,p5__V1,1.7363584580000406,True,1783558713.1022642,vortex_open_detection_strict_parser
0.01333,provider,968,gpt_5_5_parser,1,283,p5__V1,3.9849764999999024,True,1783558713.621917,vortex_open_detection_strict_parser
0.00655,provider,956,gpt_5_5_parser,1,59,p5__V1,3.572642999999971,True,1783558714.939608,vortex_open_detection_strict_parser
0.012582,provider,2625,gemini_3_1_pro,1,611,p1__V1,7.060979500000002,True,1783556606.027741,vortex_closed_binary
0.01269,provider,2625,gemini_3_1_pro,1,620,p1__V1,7.134017916999994,True,1783556606.10697,vortex_closed_binary
0.013518,provider,2625,gemini_3_1_pro,1,689,p1__V1,7.753976666999989,True,1783556606.7175481,vortex_closed_binary
0.01371,provider,2625,gemini_3_1_pro,1,705,p1__V1,7.764896083000025,True,1783556606.763287,vortex_closed_binary
0.018078,provider,2625,gemini_3_1_pro,1,1069,p1__V1,9.482294416999991,True,1783556608.466176,vortex_closed_binary
0.017226,provider,2625,gemini_3_1_pro,1,998,p1__V1,10.114173791999974,True,1783556609.095684,vortex_closed_binary
0.016986,provider,2625,gemini_3_1_pro,1,978,p1__V1,10.319395958000001,True,1783556609.3097038,vortex_closed_binary
0.009702,provider,2625,gemini_3_1_pro,1,371,p1__V1,5.518421584000009,True,1783556611.6421728,vortex_closed_binary
0.014334,provider,2625,gemini_3_1_pro,1,757,p1__V1,8.440970207999982,True,1783556614.500934,vortex_closed_binary
0.08562,provider,10500,gemini_3_1_pro,4,5385,p1__V1,17.85850320899999,True,1783556670.22018,vortex_closed_binary
0.05443,provider,10366,claude_opus_4_8,1,104,p1__V1,3.7075918749999914,True,1783556594.634418,vortex_closed_binary
0.05433,provider,10366,claude_opus_4_8,1,100,p1__V1,3.999050249999982,True,1783556594.8896089,vortex_closed_binary
0.054705,provider,10366,claude_opus_4_8,1,115,p1__V1,3.9939525830000093,True,1783556594.912618,vortex_closed_binary
0.055155,provider,10366,claude_opus_4_8,1,133,p1__V1,4.093123832999993,True,1783556594.980588,vortex_closed_binary
0.054055,provider,10366,claude_opus_4_8,1,89,p1__V1,4.101750667000005,True,1783556594.999597,vortex_closed_binary
0.05478,provider,10366,claude_opus_4_8,1,118,p1__V1,4.5515680830000065,True,1783556595.466061,vortex_closed_binary
0.054955,provider,10366,claude_opus_4_8,1,125,p1__V1,4.746778583999998,True,1783556595.652699,vortex_closed_binary
0.05508,provider,10366,claude_opus_4_8,1,130,p1__V1,5.189907333999997,True,1783556596.09985,vortex_closed_binary
0.05423,provider,10366,claude_opus_4_8,1,96,p1__V1,3.9313479170000107,True,1783556598.5946538,vortex_closed_binary
0.054955,provider,10366,claude_opus_4_8,1,125,p1__V1,4.022896083000006,True,1783556598.9321752,vortex_closed_binary
0.000673335,provider,5475,qwen3_vl,1,72,p1__V1,1.4114009579999731,True,1783556589.243892,vortex_closed_binary
0.000671515,provider,5475,qwen3_vl,1,68,p1__V1,1.4630978749999883,True,1783556589.2879832,vortex_closed_binary
0.000671515,provider,5475,qwen3_vl,1,68,p1__V1,1.5329111670000088,True,1783556589.367954,vortex_closed_binary
0.000671515,provider,5475,qwen3_vl,1,68,p1__V1,1.599782542000014,True,1783556589.410743,vortex_closed_binary
0.000671515,provider,5475,qwen3_vl,1,68,p1__V1,1.620403667000005,True,1783556589.4270358,vortex_closed_binary
0.000671515,provider,5475,qwen3_vl,1,68,p1__V1,2.271723083000012,True,1783556590.092389,vortex_closed_binary
0.000671515,provider,5475,qwen3_vl,1,68,p1__V1,2.7265357910000034,True,1783556590.576589,vortex_closed_binary
0.000671515,provider,5475,qwen3_vl,1,68,p1__V1,2.7409993329999907,True,1783556590.5840719,vortex_closed_binary
0.00067379,provider,5475,qwen3_vl,1,73,p1__V1,1.4753383329999963,True,1783556590.7762299,vortex_closed_binary
0.000671515,provider,5475,qwen3_vl,1,68,p1__V1,1.5885082910000108,True,1783556590.862956,vortex_closed_binary
0.009455,provider,1477,gpt_5_5_parser,1,69,p4__B,1.8330810830000246,True,1783558600.969635,vortex_open_detection_free_parser
0.00975,provider,1488,gpt_5_5_parser,1,77,p4__B,1.8386537500000486,True,1783558600.974478,vortex_open_detection_free_parser
0.009835,provider,1487,gpt_5_5_parser,1,80,p4__B,1.8666409170000406,True,1783558601.001366,vortex_open_detection_free_parser
0.009545,provider,1471,gpt_5_5_parser,1,73,p4__B,2.0966957499999808,True,1783558601.2334049,vortex_open_detection_free_parser
0.009735,provider,1485,gpt_5_5_parser,1,77,p4__B,2.2413163749999967,True,1783558601.377911,vortex_open_detection_free_parser
0.00985,provider,1490,gpt_5_5_parser,1,80,p4__B,2.5019183750000593,True,1783558601.636151,vortex_open_detection_free_parser
0.00966,provider,1488,gpt_5_5_parser,1,74,p4__B,2.5019397500000196,True,1783558601.640289,vortex_open_detection_free_parser
0.009775,provider,1481,gpt_5_5_parser,1,79,p4__B,2.523237291000214,True,1783558601.656173,vortex_open_detection_free_parser
0.00977,provider,1498,gpt_5_5_parser,1,76,p4__B,2.138704125000004,True,1783558603.11786,vortex_open_detection_free_parser
0.009665,provider,1495,gpt_5_5_parser,1,73,p4__B,2.652111082999909,True,1783558603.6289148,vortex_open_detection_free_parser
0.018835,provider,1589,gpt_5_5_parser,1,363,p4__B,5.526494416999867,True,1783558586.539663,vortex_open_detection_free_parser
0.021735,provider,1563,gpt_5_5_parser,1,464,p4__B,7.58120837499996,True,1783558588.5956311,vortex_open_detection_free_parser
0.0234,provider,1578,gpt_5_5_parser,1,517,p4__B,8.332394583999985,True,1783558589.343756,vortex_open_detection_free_parser
0.02279,provider,1588,gpt_5_5_parser,1,495,p4__B,9.824762792000001,True,1783558590.837095,vortex_open_detection_free_parser
0.030145,provider,1625,gpt_5_5_parser,1,734,p4__B,10.642954207999992,True,1783558591.6584802,vortex_open_detection_free_parser
0.028265,provider,1567,gpt_5_5_parser,1,681,p4__B,10.711079333000043,True,1783558591.722032,vortex_open_detection_free_parser
0.029575,provider,1595,gpt_5_5_parser,1,720,p4__B,11.613887583000178,True,1783558592.6278028,vortex_open_detection_free_parser
0.022125,provider,1557,gpt_5_5_parser,1,478,p4__B,8.668339041000081,True,1783558595.21549,vortex_open_detection_free_parser
0.013365,provider,1575,gpt_5_5_parser,1,183,p4__B,14.993496041999833,True,1783558596.0067892,vortex_open_detection_free_parser
0.026495,provider,1585,gpt_5_5_parser,1,619,p4__B,10.522912333000022,True,1783558599.12484,vortex_open_detection_free_parser
0.009605,provider,1489,gpt_5_5_parser,1,72,p4__B,1.6284161669998412,True,1783558578.2327209,vortex_open_detection_free_parser
0.00995,provider,1522,gpt_5_5_parser,1,78,p4__B,1.7995543749998433,True,1783558578.407208,vortex_open_detection_free_parser
0.009635,provider,1483,gpt_5_5_parser,1,74,p4__B,1.879957500000046,True,1783558578.4870698,vortex_open_detection_free_parser
0.009695,provider,1483,gpt_5_5_parser,1,76,p4__B,1.9556918750001842,True,1783558578.561734,vortex_open_detection_free_parser
0.009915,provider,1497,gpt_5_5_parser,1,81,p4__B,1.9643835829999716,True,1783558578.567837,vortex_open_detection_free_parser
0.009765,provider,1497,gpt_5_5_parser,1,76,p4__B,2.0450443749998612,True,1783558578.651423,vortex_open_detection_free_parser
0.0099,provider,1494,gpt_5_5_parser,1,81,p4__B,2.0753876670000864,True,1783558578.6808178,vortex_open_detection_free_parser
0.009815,provider,1501,gpt_5_5_parser,1,77,p4__B,2.144252083000083,True,1783558578.7475562,vortex_open_detection_free_parser
0.00982,provider,1502,gpt_5_5_parser,1,77,p4__B,1.9124799160001658,True,1783558580.150651,vortex_open_detection_free_parser
0.011125,provider,1511,gpt_5_5_parser,1,119,p4__B,2.58728433400006,True,1783558581.0000682,vortex_open_detection_free_parser
0.008976,provider,2604,gemini_3_1_pro,1,314,p4__B,10.390535833999934,True,1783558370.208503,vortex_open_detection_free
0.01086,provider,2604,gemini_3_1_pro,1,471,p4__B,11.36523150000005,True,1783558371.170859,vortex_open_detection_free
0.01128,provider,2604,gemini_3_1_pro,1,506,p4__B,12.547053124999934,True,1783558372.3558881,vortex_open_detection_free
0.011112,provider,2604,gemini_3_1_pro,1,492,p4__B,12.567695542000024,True,1783558372.3952482,vortex_open_detection_free
0.0129,provider,2604,gemini_3_1_pro,1,641,p4__B,12.670169082999905,True,1783558372.5163121,vortex_open_detection_free
0.010704,provider,2604,gemini_3_1_pro,1,458,p4__B,12.809064416999945,True,1783558372.6491148,vortex_open_detection_free
0.012516,provider,2604,gemini_3_1_pro,1,609,p4__B,13.197976791999963,True,1783558373.021915,vortex_open_detection_free
0.016572,provider,2604,gemini_3_1_pro,1,947,p4__B,15.013611374999982,True,1783558374.8468192,vortex_open_detection_free
0.01236,provider,2604,gemini_3_1_pro,1,596,p4__B,6.439512458999957,True,1783558377.632898,vortex_open_detection_free
0.013536,provider,2604,gemini_3_1_pro,1,694,p4__B,8.109434291999946,True,1783558378.3509,vortex_open_detection_free
0.05835,provider,10310,claude_opus_4_8,1,272,p4__B,6.694219958000076,True,1783558352.615,vortex_open_detection_free
0.057725,provider,10310,claude_opus_4_8,1,247,p4__B,6.823397082999918,True,1783558352.717514,vortex_open_detection_free
0.05765,provider,10310,claude_opus_4_8,1,244,p4__B,6.880389624999907,True,1783558352.782509,vortex_open_detection_free
0.058425,provider,10310,claude_opus_4_8,1,275,p4__B,7.100212958000043,True,1783558353.027689,vortex_open_detection_free
0.058175,provider,10310,claude_opus_4_8,1,265,p4__B,7.1087137089999715,True,1783558353.042588,vortex_open_detection_free
0.0577,provider,10310,claude_opus_4_8,1,246,p4__B,7.275011791999987,True,1783558353.167475,vortex_open_detection_free
0.05875,provider,10310,claude_opus_4_8,1,288,p4__B,7.8567213750000064,True,1783558353.7709959,vortex_open_detection_free
0.060025,provider,10310,claude_opus_4_8,1,339,p4__B,11.95546195899999,True,1783558357.866369,vortex_open_detection_free
0.05725,provider,10310,claude_opus_4_8,1,228,p4__B,6.686294750000002,True,1783558359.422333,vortex_open_detection_free
0.058625,provider,10310,claude_opus_4_8,1,283,p4__B,7.122408749999977,True,1783558359.770665,vortex_open_detection_free
0.000686751,provider,5473,qwen3_vl,1,102,p4__B,2.4660559999999805,True,1783558342.7689888,vortex_open_detection_free
0.000681291,provider,5473,qwen3_vl,1,90,p4__B,2.511452166999902,True,1783558342.816917,vortex_open_detection_free
0.000684931,provider,5473,qwen3_vl,1,98,p4__B,2.5197152080000933,True,1783558342.8408818,vortex_open_detection_free
0.000683566,provider,5473,qwen3_vl,1,95,p4__B,2.6732738339999287,True,1783558342.965145,vortex_open_detection_free
0.000678561,provider,5473,qwen3_vl,1,84,p4__B,2.974142542000095,True,1783558343.30477,vortex_open_detection_free
0.000684931,provider,5473,qwen3_vl,1,98,p4__B,3.623124541999914,True,1783558343.9406989,vortex_open_detection_free
0.000678561,provider,5473,qwen3_vl,1,84,p4__B,2.340101582999978,True,1783558345.171585,vortex_open_detection_free
0.0025922,provider,20489,qwen3_vl,1,121,p4__B,4.881546957999944,True,1783558345.174237,vortex_open_detection_free
0.000686751,provider,5473,qwen3_vl,1,102,p4__B,2.778742749999992,True,1783558345.5801978,vortex_open_detection_free
0.00520475,provider,20489,qwen3_vl,1,110,p4__B,5.543790749999971,True,1783558345.857611,vortex_open_detection_free
0.00795,provider,1158,gpt_5_5_parser,1,72,p6__V2,1.7335870409999643,True,1783558885.3872051,vortex_open_detection_free_parser
0.008305,provider,1169,gpt_5_5_parser,1,82,p6__V2,1.9234218340000098,True,1783558885.5768661,vortex_open_detection_free_parser
0.007945,provider,1169,gpt_5_5_parser,1,70,p6__V2,1.9558667920000516,True,1783558885.609747,vortex_open_detection_free_parser
0.00789,provider,1152,gpt_5_5_parser,1,71,p6__V2,2.081354874999988,True,1783558885.735714,vortex_open_detection_free_parser
0.00793,provider,1166,gpt_5_5_parser,1,70,p6__V2,2.1420913750000636,True,1783558885.7973819,vortex_open_detection_free_parser
0.00803,provider,1168,gpt_5_5_parser,1,73,p6__V2,2.1512681670001257,True,1783558885.8050659,vortex_open_detection_free_parser
0.00821,provider,1162,gpt_5_5_parser,1,80,p6__V2,2.34070174999988,True,1783558885.992886,vortex_open_detection_free_parser
0.009155,provider,1171,gpt_5_5_parser,1,110,p6__V2,3.206462666999869,True,1783558886.858266,vortex_open_detection_free_parser
0.007995,provider,1179,gpt_5_5_parser,1,70,p6__V2,1.7594931249998353,True,1783558887.341812,vortex_open_detection_free_parser
0.00894,provider,1176,gpt_5_5_parser,1,102,p6__V2,3.7291499580001073,True,1783558889.122236,vortex_open_detection_free_parser
0.02618,provider,1276,gpt_5_5_parser,1,660,p6__V2,9.84391666700003,True,1783558861.58045,vortex_open_detection_free_parser
0.0221,provider,1270,gpt_5_5_parser,1,525,p6__V2,9.848547833000111,True,1783558861.5858922,vortex_open_detection_free_parser
0.02041,provider,1256,gpt_5_5_parser,1,471,p6__V2,10.518225666000035,True,1783558862.252436,vortex_open_detection_free_parser
0.0226,provider,1244,gpt_5_5_parser,1,546,p6__V2,20.388062375000118,True,1783558872.1227992,vortex_open_detection_free_parser
0.02679,provider,1248,gpt_5_5_parser,1,685,p6__V2,21.808600292000165,True,1783558873.542722,vortex_open_detection_free_parser
0.03044,provider,1306,gpt_5_5_parser,1,797,p6__V2,22.71139379100009,True,1783558874.449467,vortex_open_detection_free_parser
0.026335,provider,1259,gpt_5_5_parser,1,668,p6__V2,22.81207679199997,True,1783558874.544867,vortex_open_detection_free_parser
0.026685,provider,1269,gpt_5_5_parser,1,678,p6__V2,23.53691770799992,True,1783558875.2717388,vortex_open_detection_free_parser
0.02748,provider,1266,gpt_5_5_parser,1,705,p6__V2,21.95039862500016,True,1783558883.541101,vortex_open_detection_free_parser
0.02611,provider,1238,gpt_5_5_parser,1,664,p6__V2,22.054251167000075,True,1783558883.643542,vortex_open_detection_free_parser
0.00813,provider,1164,gpt_5_5_parser,1,77,p6__V2,1.8030425829999785,True,1783558847.854329,vortex_open_detection_free_parser
0.0081,provider,1170,gpt_5_5_parser,1,75,p6__V2,1.9392599170000722,True,1783558847.987809,vortex_open_detection_free_parser
0.008305,provider,1175,gpt_5_5_parser,1,81,p6__V2,1.9835659590000887,True,1783558848.032866,vortex_open_detection_free_parser
0.00817,provider,1178,gpt_5_5_parser,1,76,p6__V2,2.112842833000059,True,1783558848.164871,vortex_open_detection_free_parser
0.00817,provider,1178,gpt_5_5_parser,1,76,p6__V2,2.2298802919999616,True,1783558848.279834,vortex_open_detection_free_parser
0.00825,provider,1182,gpt_5_5_parser,1,78,p6__V2,3.198961000000054,True,1783558849.2464151,vortex_open_detection_free_parser
0.009645,provider,1203,gpt_5_5_parser,1,121,p6__V2,3.7707808749999003,True,1783558849.824849,vortex_open_detection_free_parser
0.00924,provider,1164,gpt_5_5_parser,1,114,p6__V2,3.9331104590000905,True,1783558849.986181,vortex_open_detection_free_parser
0.008225,provider,1183,gpt_5_5_parser,1,77,p6__V2,2.2781002079998416,True,1783558850.1382332,vortex_open_detection_free_parser
0.00944,provider,1192,gpt_5_5_parser,1,116,p6__V2,3.7292909999998756,True,1783558851.723068,vortex_open_detection_free_parser
0.011366,provider,3157,gemini_3_1_pro,1,421,p2__V2,6.1109606249999615,True,1783558224.336442,vortex_multilabel_classification
0.015722,provider,3157,gemini_3_1_pro,1,784,p2__V2,8.704521542000066,True,1783558226.957739,vortex_multilabel_classification
0.01583,provider,3157,gemini_3_1_pro,1,793,p2__V2,8.848125917000061,True,1783558227.113578,vortex_multilabel_classification
0.019478,provider,3157,gemini_3_1_pro,1,1097,p2__V2,11.149303166999971,True,1783558229.387317,vortex_multilabel_classification
0.018962,provider,3157,gemini_3_1_pro,1,1054,p2__V2,11.30796512500001,True,1783558229.536361,vortex_multilabel_classification
0.017978,provider,3157,gemini_3_1_pro,1,972,p2__V2,11.456452624999997,True,1783558229.703757,vortex_multilabel_classification
0.019586,provider,3157,gemini_3_1_pro,1,1106,p2__V2,12.118132457999991,True,1783558230.379005,vortex_multilabel_classification
0.015218,provider,3157,gemini_3_1_pro,1,742,p2__V2,8.197191916000065,True,1783558232.568128,vortex_multilabel_classification
0.022142,provider,3157,gemini_3_1_pro,1,1319,p2__V2,15.518589582999994,True,1783558233.7628129,vortex_multilabel_classification
0.01355,provider,3157,gemini_3_1_pro,1,603,p2__V2,7.1506371670000135,True,1783558234.131819,vortex_multilabel_classification
0.05884,provider,11113,claude_opus_4_8,1,131,p2__V2,4.2569207909999704,True,1783558212.886295,vortex_multilabel_classification
0.058565,provider,11113,claude_opus_4_8,1,120,p2__V2,4.286432291999972,True,1783558212.8913012,vortex_multilabel_classification
0.05809,provider,11113,claude_opus_4_8,1,101,p2__V2,4.304877292000015,True,1783558212.915839,vortex_multilabel_classification
0.05879,provider,11113,claude_opus_4_8,1,129,p2__V2,4.458812541999919,True,1783558213.079262,vortex_multilabel_classification
0.058815,provider,11113,claude_opus_4_8,1,130,p2__V2,5.024766833999934,True,1783558213.660685,vortex_multilabel_classification
0.061365,provider,11113,claude_opus_4_8,1,232,p2__V2,6.005072583000015,True,1783558214.60689,vortex_multilabel_classification
0.058515,provider,11113,claude_opus_4_8,1,118,p2__V2,6.149245999999948,True,1783558214.774587,vortex_multilabel_classification
0.058915,provider,11113,claude_opus_4_8,1,134,p2__V2,8.768810999999914,True,1783558217.4132109,vortex_multilabel_classification
0.058165,provider,11113,claude_opus_4_8,1,104,p2__V2,4.538978833999977,True,1783558217.450345,vortex_multilabel_classification
0.05864,provider,11113,claude_opus_4_8,1,123,p2__V2,5.268707625000047,True,1783558218.193242,vortex_multilabel_classification
0.000730548,provider,5929,qwen3_vl,1,81,p2__V2,1.478243042000031,True,1783558196.168823,vortex_multilabel_classification
0.000730548,provider,5929,qwen3_vl,1,81,p2__V2,1.507781207999983,True,1783558196.178317,vortex_multilabel_classification
0.000730548,provider,5929,qwen3_vl,1,81,p2__V2,2.0291414170000053,True,1783558196.725279,vortex_multilabel_classification
0.000730548,provider,5929,qwen3_vl,1,81,p2__V2,2.1626902919999793,True,1783558196.877314,vortex_multilabel_classification
0.000727363,provider,5929,qwen3_vl,1,74,p2__V2,1.505015458999992,True,1783558197.7111402,vortex_multilabel_classification
0.000729638,provider,5929,qwen3_vl,1,79,p2__V2,4.035266167000032,True,1783558198.736588,vortex_multilabel_classification
0.005269,provider,20803,qwen3_vl,1,91,p2__V2,6.374620375000063,True,1783558201.050752,vortex_multilabel_classification
0.000729638,provider,5929,qwen3_vl,1,79,p2__V2,10.547697291999953,True,1783558205.255697,vortex_multilabel_classification
0.000730093,provider,5929,qwen3_vl,1,80,p2__V2,10.666353415999993,True,1783558205.351413,vortex_multilabel_classification
0.005266,provider,20803,qwen3_vl,1,87,p2__V2,12.369099584000082,True,1783558208.568162,vortex_multilabel_classification
0.00918,provider,1422,gpt_5_5_parser,1,69,p3__V2,1.5711670000000595,True,1783558573.4697442,vortex_open_detection_strict_parser
0.00912,provider,1422,gpt_5_5_parser,1,67,p3__V2,1.683681249999836,True,1783558573.585959,vortex_open_detection_strict_parser
0.003115,provider,1421,gpt_5_5_parser,1,59,p3__V2,1.7227330830000938,True,1783558573.62136,vortex_open_detection_strict_parser
0.00342,provider,1422,gpt_5_5_parser,1,69,p3__V2,1.7513085830000819,True,1783558573.651737,vortex_open_detection_strict_parser
0.00918,provider,1422,gpt_5_5_parser,1,69,p3__V2,1.8514882919998854,True,1783558573.752655,vortex_open_detection_strict_parser
